Src Port,Dst Port,Protocol,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Std,Bwd Packet Length Min,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Min,Fwd IAT Total,Fwd IAT Min,Bwd IAT Total,Fwd PSH Flags,Fwd Header Length,Bwd Packets/s,Packet Length Std,FIN Flag Count,SYN Flag Count,RST Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,Down/Up Ratio,Fwd Bytes/Bulk Avg,Bwd Bytes/Bulk Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Active Mean,Idle Std,Clase_ID,Nombre_Ataque,Chunk_ID
443,48817,6,572437.0,1305,675,1923570.0,45042.0,1474.0,1474.0,0.0,66.0,3439002.0,3458.896,289.25568,0.0,572437.0,0.0,570673.0,0,26100.0,1179.1691,667.0695,1,0,0,0,0,0,0.51724136,1837440.0,0.0,1305,1923570.0,675,122.0,8233.0,1305,4583.0,5922.0,12,Spoofing - DNS Spoofing,7
443,48817,6,705494.0,1305,688,1923570.0,45984.0,1474.0,1474.0,0.0,66.0,2791737.5,2824.971,354.16367,0.0,705494.0,0.0,705314.0,0,26100.0,975.2032,669.01843,1,0,0,0,0,0,0.5272031,1837440.0,0.0,1305,1923570.0,688,122.0,8233.0,1305,6943.222,2715.369,12,Spoofing - DNS Spoofing,8
48817,443,6,650269.0,654,1307,43164.0,1926518.0,66.0,66.0,0.0,1474.0,3029026.5,3015.675,331.7699,0.0,649499.0,0.0,650230.0,0,13080.0,2009.9374,663.82214,1,0,0,0,0,0,1.9984709,0.0,1840256.0,654,43164.0,1307,8233.0,122.0,0,7212.143,3190.241,11,Spoofing - ARP Spoofing,9
443,39905,6,0.0,1,0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,54.0,0,9300.0,0.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,9
443,48817,6,453147.0,1307,638,1926518.0,42108.0,1474.0,1474.0,0.0,66.0,4344343.0,4292.2056,233.10031,0.0,453147.0,0.0,445579.0,0,26140.0,1407.9316,661.0452,1,0,0,0,0,0,0.4881408,1840256.0,0.0,1307,1926518.0,638,122.0,8233.0,1307,3637.0,1274.5,12,Spoofing - DNS Spoofing,10
5353,5353,17,0.0,1,0,131.0,0.0,131.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,131.0,0,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,10
443,48817,6,470484.0,1304,697,1922096.0,47198.0,1474.0,1474.0,0.0,66.0,4185677.0,4253.067,235.242,0.0,470484.0,0.0,466875.0,0,26080.0,1481.4531,670.0178,1,0,0,0,0,0,0.5345092,1836032.0,0.0,1304,1922096.0,697,122.0,8233.0,1304,0.0,0.0,12,Spoofing - DNS Spoofing,11
443,48817,6,418931.0,1307,641,1926518.0,42306.0,1474.0,1474.0,0.0,66.0,4699638.0,4649.93,215.16743,0.0,418931.0,0.0,408710.0,0,26140.0,1530.085,661.57715,1,0,0,0,0,0,0.4904361,1840256.0,0.0,1307,1926518.0,641,122.0,8233.0,1307,0.0,0.0,12,Spoofing - DNS Spoofing,12
443,48817,6,516066.0,1304,694,1922096.0,46536.0,1474.0,1474.0,0.0,66.0,3814690.2,3871.598,258.42062,0.0,516066.0,0.0,476407.0,0,26080.0,1344.7892,669.888,1,0,0,0,0,0,0.53220856,1836032.0,0.0,1304,1922096.0,694,122.0,8233.0,1304,8022.6,5702.336,12,Spoofing - DNS Spoofing,13
48817,443,6,601033.0,649,1302,42834.0,1919148.0,66.0,66.0,0.0,1474.0,3264350.0,3246.078,308.22205,0.0,597350.0,0.0,600947.0,0,12980.0,2166.2705,663.3966,1,0,0,0,0,0,2.0061634,0.0,1833216.0,649,42834.0,1302,8233.0,122.0,0,5000.6665,602.5406,11,Spoofing - ARP Spoofing,14
443,43036,6,127981.0,2,2,466.0,353.0,412.0,54.0,179.0,54.0,6399.387,31.254639,42660.332,4003.0,0.0,0.0,0.0,0,40.0,15.627319,155.95412,1,0,0,0,0,0,1.0,0.0,0.0,2,466.0,2,544.0,1879.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,14
38721,443,6,114556.0,1,1,1080.0,54.0,1080.0,1080.0,0.0,54.0,9899.089,17.45871,0.0,0.0,0.0,0.0,0.0,0,20.0,8.729355,513.0,1,0,0,0,0,0,1.0,0.0,0.0,1,1080.0,1,1709.0,752.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,14
46363,443,6,122453.0,5,2,5799.0,108.0,1414.0,771.0,311.36627,54.0,48238.918,57.16479,20408.834,2.0,122453.0,2.0,0.0,0,100.0,16.332798,564.62286,1,0,0,0,0,0,0.4,5529.0,0.0,5,5799.0,2,1582.0,716.0,5,0.0,0.0,12,Spoofing - DNS Spoofing,14
443,48817,6,569610.0,1301,738,1917674.0,50172.0,1474.0,1474.0,0.0,66.0,3454725.2,3579.642,279.4946,0.0,569610.0,0.0,566594.0,0,26020.0,1295.6233,675.6836,1,0,0,0,0,0,0.567256,1831808.0,0.0,1301,1917674.0,738,122.0,8233.0,1301,7694.6665,4103.5547,12,Spoofing - DNS Spoofing,15
57621,57621,17,0.0,1,0,86.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,86.0,0,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,15
48817,443,6,712129.0,679,1305,45258.0,1923570.0,78.0,66.0,2.723829,1474.0,2764707.0,2786.012,359.117,0.0,709420.0,0.0,711777.0,0,13580.0,1832.5332,667.7296,1,0,0,0,0,0,1.921944,0.0,1837440.0,679,45258.0,1305,8233.0,122.0,0,8824.0,5394.879,11,Spoofing - ARP Spoofing,16
443,48817,6,563151.0,1305,680,1923570.0,45420.0,1474.0,1474.0,0.0,66.0,3496380.2,3524.8096,283.84628,0.0,563151.0,1.0,555606.0,0,26100.0,1207.4915,667.8183,1,0,0,0,0,0,0.5210728,1837440.0,0.0,1305,1923570.0,680,122.0,8233.0,1305,3942.5,502.5,12,Spoofing - DNS Spoofing,17
443,48817,6,620472.0,1304,699,1922096.0,46998.0,1474.0,1474.0,0.0,66.0,3173542.0,3228.1875,309.9261,0.0,620472.0,0.0,614615.0,0,26080.0,1126.5618,670.5326,1,0,0,0,0,0,0.5360429,1836032.0,0.0,1304,1922096.0,699,122.0,8233.0,1304,10340.25,7980.436,12,Spoofing - DNS Spoofing,18
48817,443,6,718408.0,689,1305,45954.0,1923570.0,78.0,66.0,2.8061726,1474.0,2741511.8,2775.5815,360.46564,0.0,718111.0,0.0,718399.0,0,13780.0,1816.5165,669.23517,1,0,0,0,0,0,1.8940494,0.0,1837440.0,689,45954.0,1305,8233.0,122.0,0,8423.714,5386.2964,11,Spoofing - ARP Spoofing,19
443,48817,6,658806.0,1307,649,1926518.0,42834.0,1474.0,1474.0,0.0,66.0,2989274.5,2969.0076,336.98517,0.0,658806.0,0.0,657524.0,0,26140.0,985.1155,662.9701,1,0,0,0,0,0,0.496557,1840256.0,0.0,1307,1926518.0,649,122.0,8233.0,1307,7622.5,4279.604,12,Spoofing - DNS Spoofing,20
443,48817,6,502993.0,1305,683,1923570.0,45606.0,1474.0,1474.0,0.0,66.0,3914917.2,3952.3413,253.14192,0.0,502993.0,0.0,498630.0,0,26100.0,1357.8718,668.2898,1,0,0,0,0,0,0.52337164,1837440.0,0.0,1305,1923570.0,683,122.0,8233.0,1305,8028.0,4227.4263,12,Spoofing - DNS Spoofing,21
38451,443,6,122317.0,2,2,149.0,149.0,95.0,54.0,20.5,54.0,2436.2925,32.701916,40772.332,2043.0,0.0,0.0,0.0,0,40.0,16.350958,20.5,1,0,0,0,0,0,1.0,0.0,0.0,2,149.0,2,1667.0,1076.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,21
443,48817,6,601598.0,1306,666,1925044.0,44220.0,1474.0,1474.0,0.0,66.0,3273388.5,3277.9365,305.22476,0.0,601598.0,0.0,597047.0,0,26120.0,1107.0515,665.70667,1,0,0,0,0,0,0.50995404,1838848.0,0.0,1306,1925044.0,666,122.0,8233.0,1306,9393.8,7529.869,12,Spoofing - DNS Spoofing,22
48817,443,6,584706.0,681,1305,45366.0,1923570.0,78.0,66.0,2.649625,1474.0,3367395.0,3396.5789,294.56223,0.0,584148.0,0.0,584653.0,0,13620.0,2231.8909,668.0564,1,0,0,0,0,0,1.9162996,0.0,1837440.0,681,45366.0,1305,8233.0,122.0,0,9978.0,8796.295,11,Spoofing - ARP Spoofing,23
443,48817,6,556995.0,1305,673,1923570.0,44826.0,1474.0,1474.0,0.0,66.0,3533956.2,3551.1987,281.7375,0.0,556995.0,0.0,554155.0,0,26100.0,1208.2694,666.81177,1,0,0,0,0,0,0.5157088,1837440.0,0.0,1305,1923570.0,673,122.0,8233.0,1305,10085.6,8559.499,12,Spoofing - DNS Spoofing,24
443,48817,6,502714.0,1307,643,1926518.0,42438.0,1474.0,1474.0,0.0,66.0,3916652.5,3878.945,257.93433,0.0,502714.0,0.0,494256.0,0,26140.0,1279.0573,661.9289,1,0,0,0,0,0,0.49196634,1840256.0,0.0,1307,1926518.0,643,122.0,8233.0,1307,7881.5713,5140.882,12,Spoofing - DNS Spoofing,25
38451,443,6,118577.0,1,1,497.0,54.0,497.0,497.0,0.0,54.0,4646.7695,16.866678,0.0,0.0,0.0,0.0,0.0,0,20.0,8.433339,221.5,1,0,0,0,0,0,1.0,0.0,0.0,1,497.0,1,1667.0,1076.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,25
443,46363,6,1965.0,1,1,484.0,54.0,484.0,484.0,0.0,54.0,273791.34,1017.8117,0.0,0.0,0.0,0.0,0.0,0,20.0,508.90585,215.0,1,0,0,0,0,0,1.0,0.0,0.0,1,484.0,1,760.0,1624.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,25
443,48817,6,586034.0,1303,705,1920622.0,47466.0,1474.0,1474.0,0.0,66.0,3358317.0,3426.4224,291.99503,0.0,586034.0,0.0,585451.0,0,26060.0,1203.0018,671.4264,1,0,0,0,0,0,0.5410591,1834624.0,0.0,1303,1920622.0,705,122.0,8233.0,1303,6381.0,3349.0,12,Spoofing - DNS Spoofing,26
443,48817,6,595014.0,1302,650,1919148.0,42900.0,1474.0,1474.0,0.0,66.0,3297482.0,3280.595,304.97897,0.0,595014.0,0.0,593363.0,0,26040.0,1092.4113,663.5674,1,0,0,0,0,0,0.49923196,1833216.0,0.0,1302,1919148.0,650,122.0,8233.0,1302,6045.0,4754.71,12,Spoofing - DNS Spoofing,27
43870,53,17,13741.0,1,1,88.0,104.0,88.0,88.0,0.0,104.0,13972.782,145.54982,0.0,0.0,0.0,0.0,0.0,0,8.0,72.77491,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,88.0,1,0.0,0.0,1,0.0,0.0,14,Web-Based - Uploading Attack,27
34920,443,6,346616.0,9,9,1035.0,5344.0,571.0,54.0,161.36363,54.0,18403.65,51.930668,20389.176,0.0,346616.0,1.0,214822.0,0,180.0,25.965334,498.55792,1,0,0,0,0,0,1.0,0.0,4846.0,9,1035.0,9,65535.0,440.0,1,79400.336,35086.605,12,Spoofing - DNS Spoofing,27
443,48817,6,454214.0,1299,647,1914726.0,42702.0,1474.0,1474.0,0.0,66.0,4309484.0,4284.324,233.52905,0.0,454214.0,0.0,451396.0,0,25980.0,1424.4387,663.31,1,0,0,0,0,0,0.49807546,1828992.0,0.0,1299,1914726.0,647,122.0,8233.0,1299,4091.6667,107.3354,12,Spoofing - DNS Spoofing,28
34920,443,6,360173.0,12,7,11196.0,719.0,1414.0,54.0,596.2283,54.0,33081.324,52.752426,20009.611,1.0,360173.0,3.0,248066.0,0,240.0,19.435104,621.8056,1,0,0,0,0,0,0.5833333,10398.0,0.0,12,11196.0,7,1539.0,1012.0,10,83877.5,49379.28,12,Spoofing - DNS Spoofing,28
443,48817,6,445633.0,1307,654,1926518.0,43164.0,1474.0,1474.0,0.0,66.0,4419964.5,4400.482,227.36377,0.0,445633.0,0.0,444375.0,0,26140.0,1467.5753,663.82214,1,0,0,0,0,0,0.50038254,1840256.0,0.0,1307,1926518.0,654,122.0,8233.0,1307,7579.6665,5240.922,12,Spoofing - DNS Spoofing,29
443,34920,6,3092.0,1,1,123.0,66.0,123.0,123.0,0.0,66.0,61125.484,646.8305,0.0,0.0,0.0,0.0,0.0,0,20.0,323.41525,28.5,1,0,0,0,0,0,1.0,0.0,0.0,1,123.0,1,1012.0,1582.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,29
443,48817,6,506334.0,1303,709,1920622.0,47958.0,1474.0,1474.0,0.0,66.0,3887908.0,3973.6616,251.7822,0.0,506334.0,0.0,496332.0,0,26060.0,1400.2615,671.8405,1,0,0,0,0,0,0.54412895,1834624.0,0.0,1303,1920622.0,709,122.0,8233.0,1303,6383.5,6374.7925,12,Spoofing - DNS Spoofing,30
443,48817,6,527145.0,1305,681,1923570.0,45462.0,1474.0,1474.0,0.0,66.0,3735275.8,3767.4644,265.56424,0.0,527145.0,0.0,520340.0,0,26100.0,1291.8646,667.98987,1,0,0,0,0,0,0.5218391,1837440.0,0.0,1305,1923570.0,681,122.0,8233.0,1305,4223.3335,5783.2505,12,Spoofing - DNS Spoofing,31
443,48817,6,616854.0,1311,573,1932414.0,37818.0,1474.0,1474.0,0.0,66.0,3194000.5,3054.2073,327.59106,0.0,616854.0,0.0,597475.0,0,26220.0,928.907,647.73956,1,0,0,0,0,0,0.43707094,1845888.0,0.0,1311,1932414.0,573,122.0,5036.0,1311,11829.667,6426.38,12,Spoofing - DNS Spoofing,32
443,48817,6,726265.0,1315,418,1936902.0,27924.0,1474.0,642.0,27.884777,66.0,2705384.5,2386.1814,419.3216,0.0,726265.0,0.0,705001.0,0,26300.0,575.5475,602.04865,1,0,0,0,0,0,0.31787074,1850112.0,0.0,1315,1936902.0,418,122.0,8233.0,1315,12135.77,12269.502,12,Spoofing - DNS Spoofing,33
40286,53,17,44944.0,1,1,79.0,95.0,79.0,79.0,0.0,95.0,3871.4846,44.49982,0.0,0.0,0.0,0.0,0.0,0,8.0,22.24991,8.0,1,0,0,0,0,0,1.0,0.0,0.0,1,79.0,1,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,33
32998,443,6,436031.0,9,8,1764.0,5799.0,669.0,54.0,231.01562,54.0,17345.098,38.988052,27251.938,1.0,436031.0,3.0,318106.0,0,180.0,18.347319,549.0005,1,0,0,0,0,0,0.8888889,0.0,5308.0,9,1764.0,8,65535.0,300.0,3,49691.0,42947.883,12,Spoofing - DNS Spoofing,33
443,48817,6,550428.0,1304,684,1922096.0,45732.0,1474.0,1474.0,0.0,66.0,3575087.0,3611.7349,277.0146,0.0,550428.0,0.0,544548.0,0,26080.0,1242.6693,668.4816,1,0,0,0,0,0,0.5245399,1836032.0,0.0,1304,1922096.0,684,122.0,8233.0,1304,6330.0,244.6342,12,Spoofing - DNS Spoofing,34
443,32998,6,130961.0,5,4,1135.0,247.0,577.0,54.0,209.716,54.0,10552.76,68.72275,16370.125,0.0,130961.0,0.0,115749.0,0,100.0,30.543444,176.795,1,0,0,0,0,0,0.8,0.0,0.0,5,1135.0,4,316.0,1624.0,3,49776.0,37873.598,12,Spoofing - DNS Spoofing,34
443,48817,6,505582.0,1305,684,1923570.0,45780.0,1474.0,1474.0,0.0,66.0,3895213.8,3934.0798,254.3169,0.0,505582.0,0.0,503873.0,0,26100.0,1352.8962,668.3685,1,0,0,0,0,0,0.5241379,1837440.0,0.0,1305,1923570.0,684,122.0,8233.0,1305,3903.6667,1371.8606,12,Spoofing - DNS Spoofing,35
443,43982,6,0.0,1,0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,54.0,0,9300.0,0.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,35
443,48817,6,653845.0,1302,719,1919148.0,48654.0,1474.0,1474.0,0.0,66.0,3009584.8,3090.9465,323.68564,0.0,653845.0,0.0,634466.0,0,26040.0,1099.649,673.2775,1,0,0,0,0,0,0.5522273,1833216.0,0.0,1302,1919148.0,719,122.0,8233.0,1302,9213.5,7305.672,12,Spoofing - DNS Spoofing,36
5353,5353,17,0.0,1,0,160.0,0.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,160.0,0,0.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,36
443,48817,6,451256.0,1307,652,1926518.0,43032.0,1474.0,1474.0,0.0,66.0,4364595.5,4341.2163,230.46782,0.0,451256.0,0.0,449940.0,0,26140.0,1444.8561,663.48303,1,0,0,0,0,0,0.49885234,1840256.0,0.0,1307,1926518.0,652,122.0,8233.0,1307,0.0,0.0,12,Spoofing - DNS Spoofing,37
443,48817,6,683083.0,1304,702,1922096.0,47220.0,1474.0,1474.0,0.0,66.0,2882982.0,2936.6855,340.6898,0.0,683083.0,0.0,680669.0,0,26080.0,1027.6936,670.95135,1,0,0,0,0,0,0.53834355,1836032.0,0.0,1304,1922096.0,702,122.0,8233.0,1304,8553.692,2794.442,12,Spoofing - DNS Spoofing,38
48817,443,6,519854.0,653,1307,43098.0,1926518.0,66.0,66.0,0.0,1474.0,3788786.8,3770.2893,265.36703,0.0,519351.0,0.0,518486.0,0,13060.0,2514.1675,663.65283,1,0,0,0,0,0,2.0015314,0.0,1840256.0,653,43098.0,1307,8233.0,122.0,0,8165.8335,5183.361,11,Spoofing - ARP Spoofing,39
443,48817,6,476166.0,1304,685,1922096.0,45942.0,1474.0,1474.0,0.0,66.0,4133092.2,4177.1147,239.52013,0.0,476166.0,0.0,465973.0,0,26080.0,1438.574,668.53503,1,0,0,0,0,0,0.52530676,1836032.0,0.0,1304,1922096.0,685,122.0,8233.0,1304,10825.0,7415.0,12,Spoofing - DNS Spoofing,40
443,34920,6,0.0,1,0,107.0,0.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,107.0,0,1012.0,0.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,40
48817,443,6,433119.0,648,1307,42768.0,1926518.0,66.0,66.0,0.0,1474.0,4546755.0,4513.771,221.65762,0.0,429672.0,0.0,431085.0,0,12960.0,3017.6465,662.798,1,0,0,0,0,0,2.0169754,0.0,1840256.0,648,42768.0,1307,8233.0,122.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,41
34920,443,6,0.0,1,0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,1,0,0,0,0,0,0.0,0.0,0.0,1,54.0,0,1582.0,0.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,41
443,48817,6,480385.0,1305,685,1923570.0,45870.0,1474.0,1474.0,0.0,66.0,4099711.8,4142.5107,241.52086,0.0,480385.0,0.0,473063.0,0,26100.0,1425.9396,668.50494,1,0,0,0,0,0,0.5249042,1837440.0,0.0,1305,1923570.0,685,122.0,8233.0,1305,0.0,0.0,12,Spoofing - DNS Spoofing,42
48817,443,6,801613.0,733,1302,49650.0,1919148.0,78.0,66.0,4.2205005,1474.0,2456045.5,2538.6316,394.1067,0.0,801082.0,0.0,801592.0,0,14660.0,1624.2251,675.09235,1,0,0,0,0,0,1.7762619,0.0,1833216.0,733,49650.0,1302,8233.0,122.0,0,9850.363,6307.576,11,Spoofing - ARP Spoofing,43
443,48817,6,626226.0,1306,669,1925044.0,44610.0,1474.0,1474.0,0.0,66.0,3145276.8,3153.8135,317.2371,0.0,626226.0,0.0,617831.0,0,26120.0,1068.3044,666.0567,1,0,0,0,0,0,0.51225114,1838848.0,0.0,1306,1925044.0,669,122.0,8233.0,1306,3786.5,248.0,12,Spoofing - DNS Spoofing,44
443,34920,6,43880.0,1,1,54.0,54.0,54.0,54.0,0.0,54.0,2461.258,45.57885,0.0,0.0,0.0,0.0,0.0,0,20.0,22.789425,0.0,1,0,0,0,0,0,1.0,0.0,0.0,1,54.0,1,1012.0,1582.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,44
443,48817,6,497419.0,1307,655,1926518.0,43230.0,1474.0,1474.0,0.0,66.0,3959937.2,3944.3608,253.65579,0.0,497419.0,0.0,488588.0,0,26140.0,1316.7974,663.99084,1,0,0,0,0,0,0.5011477,1840256.0,0.0,1307,1926518.0,655,122.0,8233.0,1307,4861.6665,1693.6433,12,Spoofing - DNS Spoofing,45
443,48817,6,444458.0,1305,682,1923570.0,45576.0,1474.0,1474.0,0.0,66.0,4430443.5,4470.614,223.79556,0.0,444458.0,0.0,443684.0,0,26100.0,1534.4532,668.111,1,0,0,0,0,0,0.52260536,1837440.0,0.0,1305,1923570.0,682,122.0,8233.0,1305,2814.0,10712.0,12,Spoofing - DNS Spoofing,46
443,48817,6,523290.0,1305,687,1923570.0,45918.0,1474.0,1474.0,0.0,66.0,3763664.5,3806.6846,262.82773,0.0,523290.0,0.0,517535.0,0,26100.0,1312.8475,668.86707,1,0,0,0,0,0,0.5264368,1837440.0,0.0,1305,1923570.0,687,122.0,8233.0,1305,0.0,0.0,12,Spoofing - DNS Spoofing,47
443,48817,6,442867.0,1306,658,1925044.0,43584.0,1474.0,1474.0,0.0,66.0,4445190.0,4434.74,225.60724,0.0,442760.0,0.0,441672.0,0,26120.0,1485.7734,664.46643,1,0,0,0,0,0,0.50382847,1838848.0,0.0,1306,1925044.0,658,122.0,8233.0,1306,3864.5,301.5,12,Spoofing - DNS Spoofing,48
48817,443,6,451412.0,631,1308,41646.0,1927992.0,66.0,66.0,0.0,1474.0,4363282.5,4295.4106,232.92673,0.0,448001.0,0.0,451403.0,0,12620.0,2897.5747,659.6953,1,0,0,0,0,0,2.0729,0.0,1841664.0,631,41646.0,1308,8233.0,122.0,0,3614.3333,4576.7417,11,Spoofing - ARP Spoofing,49
48817,443,6,413234.0,648,1307,42768.0,1926518.0,66.0,66.0,0.0,1474.0,4765547.0,4730.9756,211.48106,0.0,413084.0,0.0,413198.0,0,12960.0,3162.857,662.798,1,0,0,0,0,0,2.0169754,0.0,1840256.0,648,42768.0,1307,8233.0,122.0,0,3435.5,33.5,11,Spoofing - ARP Spoofing,50
443,48817,6,408149.0,1308,629,1927992.0,41514.0,1474.0,1474.0,0.0,66.0,4825458.5,4745.816,210.82077,0.0,408149.0,0.0,396900.0,0,26160.0,1541.1039,659.3291,1,0,0,0,0,0,0.48088685,1841664.0,0.0,1308,1927992.0,629,122.0,8233.0,1308,6697.0,3770.2275,12,Spoofing - DNS Spoofing,51
443,48817,6,576557.0,1298,789,1913252.0,54282.0,1474.0,1474.0,0.0,66.0,3412557.8,3619.7634,276.3936,0.0,576557.0,0.0,574132.0,0,25960.0,1368.4684,681.3913,1,0,0,0,0,0,0.60785824,1827584.0,0.0,1298,1913252.0,789,122.0,8233.0,1298,9219.375,7504.945,12,Spoofing - DNS Spoofing,52
443,48817,6,666755.0,1307,650,1926518.0,42900.0,1474.0,1474.0,0.0,66.0,2953735.8,2935.111,340.8768,0.0,666755.0,0.0,662897.0,0,26140.0,974.87085,663.14166,1,0,0,0,0,0,0.4973221,1840256.0,0.0,1307,1926518.0,650,122.0,8233.0,1307,4469.5,3847.4597,12,Spoofing - DNS Spoofing,53
48817,443,6,489883.0,642,1307,42372.0,1926518.0,66.0,66.0,0.0,1474.0,4019102.5,3978.501,251.47998,0.0,482610.0,0.0,489419.0,0,12840.0,2667.984,661.7533,1,0,0,0,0,0,2.0358255,0.0,1840256.0,642,42372.0,1307,8233.0,122.0,0,5996.0,2839.5845,11,Spoofing - ARP Spoofing,54
443,48817,6,547339.0,1304,682,1922096.0,45624.0,1474.0,1474.0,0.0,66.0,3595066.2,3628.4644,275.73752,0.0,544474.0,0.0,532842.0,0,26080.0,1246.0286,668.158,1,0,0,0,0,0,0.52300614,1836032.0,0.0,1304,1922096.0,682,122.0,8233.0,1304,6632.6,1527.4364,12,Spoofing - DNS Spoofing,55
443,38451,6,76613.0,1,2,203.0,261.0,203.0,203.0,0.0,54.0,6056.4136,39.157845,38306.5,4312.0,0.0,0.0,0.0,0,20.0,26.10523,71.20081,1,0,0,0,0,0,2.0,0.0,0.0,1,203.0,2,1076.0,1667.0,1,0.0,0.0,12,Spoofing - DNS Spoofing,55
48817,443,6,687537.0,738,1301,50028.0,1917674.0,78.0,66.0,4.2736707,1474.0,2861958.0,2965.6587,337.35867,0.0,687279.0,0.0,684492.0,0,14760.0,1892.2618,675.7769,1,0,0,0,0,0,1.7628726,0.0,1831808.0,738,50028.0,1301,8233.0,122.0,0,7619.5713,1467.9573,12,Spoofing - DNS Spoofing,56
443,38451,6,0.0,1,0,54.0,0.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,1,54.0,0,1120.0,0.0,0,0.0,0.0,12,Spoofing - DNS Spoofing,56
443,48817,6,675424.0,1306,668,1925044.0,44472.0,1474.0,1474.0,0.0,66.0,2915969.8,2922.6086,342.3335,0.0,675424.0,0.0,669589.0,0,26120.0,989.00836,665.9461,1,0,0,0,0,0,0.51148546,1838848.0,0.0,1306,1925044.0,668,122.0,8233.0,1306,0.0,0.0,12,Spoofing - DNS Spoofing,57
443,48817,6,447282.0,1307,647,1926518.0,42702.0,1474.0,1474.0,0.0,66.0,4402636.5,4368.6084,229.02304,0.0,447282.0,0.0,436311.0,0,26140.0,1446.5148,662.6253,1,0,0,0,0,0,0.49502677,1840256.0,0.0,1307,1926518.0,647,122.0,8233.0,1307,0.0,0.0,12,Spoofing - DNS Spoofing,58
443,48817,6,510205.0,1307,651,1926518.0,42966.0,1474.0,1474.0,0.0,66.0,3860181.8,3837.673,260.7077,0.0,510205.0,0.0,505810.0,0,26140.0,1275.9578,663.3126,1,0,0,0,0,0,0.49808723,1840256.0,0.0,1307,1926518.0,651,122.0,8233.0,1307,7842.6665,5504.122,12,Spoofing - DNS Spoofing,59
443,48817,6,709971.0,1302,721,1919148.0,48786.0,1474.0,1474.0,0.0,66.0,2771851.2,2849.412,351.12314,0.0,709971.0,0.0,707843.0,0,26040.0,1015.5344,673.54895,1,0,0,0,0,0,0.55376345,1833216.0,0.0,1302,1919148.0,721,122.0,8233.0,1302,9503.571,4509.8096,12,Spoofing - DNS Spoofing,60
443,48817,6,632017.0,1305,680,1923570.0,45276.0,1474.0,1474.0,0.0,66.0,3115178.8,3140.7383,318.55695,0.0,632017.0,0.0,629444.0,0,26100.0,1075.9204,667.9182,1,0,0,0,0,0,0.5210728,1837440.0,0.0,1305,1923570.0,680,122.0,8233.0,1305,3268.0,7021.0,12,Spoofing - DNS Spoofing,61
443,48817,6,703908.0,1304,688,1922096.0,46068.0,1474.0,1474.0,0.0,66.0,2796053.0,2829.9153,353.54495,0.0,703539.0,0.0,703359.0,0,26080.0,977.40045,669.04004,1,0,0,0,0,0,0.5276074,1836032.0,0.0,1304,1922096.0,688,122.0,8233.0,1304,9741.571,4528.98,12,Spoofing - DNS Spoofing,62
